author;updated_at;like_count;text;video_id;public;label
@muhamadirfan2333;2025-02-20T12:28:23Z;2;"Wowo pernah bilang ""10 tahun bisnis keluarga sy macet karena ga berada di lingkaran kekuasaan""
Nah sekarang mungkin waktunya dia keruk buat minimal balik modal sukur2 jekpot berkali-kali lipat hahahaha";02_WTfYvQiE;True;0.0
@Jareyygaming;2025-02-20T12:18:13Z;0;Kecil bgt suara mic nya bg, jdi kurang nyampe penyampaian nya;02_WTfYvQiE;True;2.0
@allmight3656;2025-02-20T12:17:59Z;0;Ketika negara bermain Binary Option😂;02_WTfYvQiE;True;0.0
@morto6192;2025-02-20T12:17:19Z;0;Kalo saya sih positif thinking aja soalnya dana'y di jagain sama finalis tokoh terkorup didunia versi occrp pasti aman dana'y;02_WTfYvQiE;True;0.0
@drmdhny9;2025-02-20T12:16:52Z;0;kesimpulan : danantara anj... janco...kk;02_WTfYvQiE;True;0.0
@sunarsihsafitri1495;2025-02-20T12:16:16Z;0;Sangat tidak percaya dg danantara...;02_WTfYvQiE;True;0.0
@nhmuslim5462;2025-02-20T12:13:06Z;0;Papa dananya penipu, itu kemungkinan terbesarnya. 🤭;02_WTfYvQiE;True;0.0
@nasionalis2409;2025-02-20T12:11:24Z;0;Keren sih bang cara lu menjelaskan;02_WTfYvQiE;True;2.0
@whyyoureadmyusername5961;2025-02-20T12:09:57Z;1;INDONESIA BUBAR 2025😢;02_WTfYvQiE;True;0.0
@TheRozanz;2025-02-20T12:06:57Z;0;Bang buat penjelasan Danantara versi bahasa Janin nya dong🙏🏻;02_WTfYvQiE;True;0.0
@rnaisansalman2605;2025-02-20T12:06:23Z;0;ayo ph ph ada skrip jos ini;02_WTfYvQiE;True;0.0
@yudhaarifin6706;2025-02-20T12:05:28Z;0;"Investasi biasanya dari uang dingin, ini investasi dari hasil potong sana potong sini sampai ada PHK, kalo sampe itu duit ilang ketilep, cuma bisa bilang ""sehat sehat dah negeriku""";02_WTfYvQiE;True;0.0
@ekajayaputra2612;2025-02-20T12:04:26Z;0;Mantap Papa Dana🔥🔥;02_WTfYvQiE;True;1.0
@saifulmaarif5540;2025-02-20T12:04:21Z;1;Om. Mau nanya, kenapa dirimu ga upload di channel sendiri ? Apa karena ada mitra dengan om Dedy?🙏  Apakah di bung###;02_WTfYvQiE;True;2.0
@Trio.dirga27Dg500;2025-02-20T12:04:06Z;0;Apakah superholding BUMN (Danantara) ini akan bernasib sama dengan skandal 1MDB Malaysia ? ayo suarakan para mahasiswa dalam tuntutan mu itu.;02_WTfYvQiE;True;0.0
@primeradio99.9fm6;2025-02-20T12:03:51Z;0;Jadi initinya ini gambling ya ?;02_WTfYvQiE;True;0.0
@AndreYousuf-zg8ll;2025-02-20T12:03:31Z;1;Aaallluuusss banget!!!! Keren!!!;02_WTfYvQiE;True;2.0
@muhammadarifnashrulloh4894;2025-02-20T12:02:58Z;0;"Pertanyaan:
Bakal profit gak tu danantara? Kapan mulai profit dan pengeluaran bulanan menunggu itu profit bakal bener gak? 

Sepertinya kolaborasi anda dan jerome poline akan terdengar masuk akal.";02_WTfYvQiE;True;0.0
@Syifa.fuji88;2025-02-20T11:59:00Z;0;"masalahnya dari yg udah"" pada ga kompeten";02_WTfYvQiE;True;0.0
@HerryNationmusic;2025-02-20T11:58:04Z;0;Aku paham dari dongemg ini🔥🤟🏽🤟🏽;02_WTfYvQiE;True;0.0
@MrOwobira;2025-02-20T11:57:13Z;0;"ini menjelaskan sesuatu yg besar dg analogi yang sederhana dg cara memperkecil ruang lingkup negara menjadi sebuah keluarga gtu kah kira2? pertanyaan saya mengapa berfokus kepada papa dana yang belum jelas kompetenisinya dibandingkan dengan mengoptimalkan potensi anak2nya agar mampu memberikan sumbangsih lebih kpd pertiwi? atau mengapa ada pemikiran bahwa satu2nya upaya untuk ""berkembang"" adalah dengan bergabung dg kelompok sosialita dibandingkan dengan meningkatkan produksi dengan cara menciptakan produk2 yang diterima pasar bahkan oleh para sosialita tersebut, menambah lini produksi dan meningkatkan bargaining position di mata tetangga/sosialita td? atau apakah sudah terjadi krisis kepercayaan diri dari pertiwi? sehingga agar bisa diterima oleh kelompok sosialita td harus mampu menunjukkan ""kemewahan palsu""? apapun itu, makasih penjelasannya dan klo boleh tau, rakyat ada di posisi mana di dalam analogi keluarga pertiwi ini? thanks";02_WTfYvQiE;True;0.0
@sabigyoza;2025-02-20T11:54:51Z;0;Nah geng sosialita ini ternyata masalahnya 😂;02_WTfYvQiE;True;0.0
@denycahyono6593;2025-02-20T11:53:30Z;0;Ini 1MDB versi Indonesia😂;02_WTfYvQiE;True;0.0
@isaalexander371;2025-02-20T11:50:28Z;0;Yang punya ignya si pertiwi bisa komen ya;02_WTfYvQiE;True;0.0
@kadeklaksmana0848;2025-02-20T11:47:43Z;0;"Saya ingin bertanya tentang konsep keadilan. 
Semisal anda punya seekor gajah dan seekor monyet lalu anda hanya punya 1 buah semangka untuk memberi makan 2 hewan tersebut, agar adil caranya bagaimana? Apakah semangkanya langsung dibagi 2 atau gimana?";02_WTfYvQiE;True;2.0
@noerullfajjaralfath6775;2025-02-20T11:46:54Z;0;Danantara=lahan korupsi baru ...Naudzubillah;02_WTfYvQiE;True;0.0
@montino_mygame;2025-02-20T11:45:47Z;0;"Kejahatan Para Ekonom

Di dekade 80 Bank Indonesia yang waktu itu dipimpin oleh Sudrajat Djiwandono (ipar Mr. Ndas) mengeluarkan paket deregulasi perbankan, yang dikenal sebagai Pakto 88. Perizinan bank swasta dipermudah, bank-bank baru muncul bak jamur. Tapi kemudian banyak masalah. Pengawasan BI lemah. Para pengusaha perbankan itu memang garong, niatnya memang menggarong. Kredit macet di mana-mana. Bank-bank nyaris ambruk.

Situasi itu yang menjadi salah satu lahan bagi terjadinya krisis moneter 1997. Dalam situasi itu pemerintah harus menutup banyak bank swasta. Untuk mengamankan ekonomi, diberikanlah bantuan likuiditas bank Indonesia (BLBI). Besarnya 148 triliun. Sekali lagi 148 triliun.

Uang itu dipakai suka-suka oleh pengusaha perbankan, tanpa dikendalikan oleh Bank Indonesia. Yang mencairkan dana itu adalah Sudrajat, ipar Mr. Ndas.

Ada sejumlah pengusaha yang tidak mengembalikan dana. Di antaranya adalah Sjamsul Nursalim. Sjamsul ini dicekal di tahun 2000. Yang mengurus izin berobat ke Jepang waktu itu adalah pengacara kondang yang dikenal idealis bernama Adnan Buyung Nasution.

Apa pasal yang dikenakan kepada Sjamsul? Kepada Sjamsul dkk pemerintah yang dipimpin oleh Megawati Soekarnoputri memberikan Surat Keterangan Lunas (SKL). Tapi BPK dan KPK menemukan bahwa masih ada tunggakan yang nilainya triliunan.

Beberapa petinggi BI diseret ke meja hijau. Di antaranya mantan Gubernur BI, Sjahril Sabirin. Untuk membela mereka, Gubernur BI saat itu yaitu Burhanuddin Abdullah menggarong dana YPPI (Yayasan Pengembangan Perbankan Indonesia) sebanyak 100 milyar untuk membantu para penggarong duit rakyat tadi. YPPI adalah yayasan yang bertujuan untuk mengembangkan bisnis perbankan dengan melakukan kajian dan pembinaan. Jadi pemakaian dana untuk bantuan hukum tidak dibenarkan.

Sebagian dana 100 milyar tadi juga dipakai untuk menyuap para anggota DPR agar pasal-pasal yang sesuai selera petinggi BI diloloskan dalam UU Bank Indonesia. Di antara pasal yang diinginkan adalah petinggi BI tidak boleh dituntut pidana atas kebijakan perbankan yang mereka keluarkan dan jalankan.

Gubernur BI waktu itu adalah Burhanuddin Abdullah, divonis 5 tahun penjara. Bersama dia divonis pula besan SBY, yaitu Aulia Pohan, mertua AHY. Keluar dari penjara, si Burhan ini jadi Ketua Dewan Pakar Tim Kampanye Mr. Ndas. Dialah yang berperan merumuskan konsep Danantara. Dia juga yang jadi ketua Tim Pakar Danantara. Dia juga diberi jabatan sebagai Komisaris Utama PLN, dengan pecandu narkoba Andi Arif sebagai anggota komisaris.

Jadi begini, Saudara. Burhan ini pakar ekonomi dan perbankan. Kemampuannya sangat tidak diragukan, dalam soal teoretis. Tapi di bawah kepemimpinan dia sebagai Deputi Gubernur BI telah terjadi kesalahan dan kejahatan besar yang merugikan negara 148 triliun. 

Kemudian dia pula yang menggarong dana 100 milyar, disalahgunakan. Dia masuk penjara.

Orang inilah yang kelak akan berperan mengelola 300 triliun uang negara di Danantara. 

Kenapa? Kenapa? Kenapa?

Ndasmu!";02_WTfYvQiE;True;0.0
@febrirachmawati6713;2025-02-20T11:45:40Z;0;"dari berbagai track record prabowo, termasuk food estate, udah keliatan prabowo megaproyeknya sering gagal. beliau memang kharismatik, berwawasan luas, dan ikhlas membangun negara; tapi kompetensi menyelesaikan proyek negara hal lain. di pikiranku, beliau kayak tipikal anak pintar di kelas yang juara terus, tapi kurang kreatif. mungkin kalian pernah lihat temen yang cerdas tapi nilainya ga sebagus si 'ranking 1'; ini bukan tipikal beliau

liat negara lain 'maju dengan cara ini', dia ikutin. cukup latah lah.. padahal tiap negara punya caranya sendiri. deng xiaoping dulu, meskipun terinspirasi dari LKY, tetep harus ngeriset 'apa sih yang paling cocok diterapin disini'

aku tau kalau 'investasi ga jadi dalam waktu semalam', tapi investasi jalannya paralel; ga boleh mempengaruhi stabilitas negara. sebelum bikin program macem-macem, kita harus meluruskan banyak permasalahan birokrasi dulu dan mengembalikan kepercayaan masyarakat. semisal, benerin dulu tuh kualitas produk BUMN yang suka dikeluhin pelanggan, atau naikkan kepercayaan investor asing. buset sejak beliau ngejabat IHSG jadi anjlok

semoga pak prabowo sadar apa yang jadi permasalahan mendasar negara ini dan ga asal latah bikin program macem-macem kedepannya";02_WTfYvQiE;True;0.0
@nonaktif6996;2025-02-20T11:44:46Z;0;Padahal deviden BUMN ke negara aja cuma 82 T, terus cashback pula melalui PMN sejumlah 40 T lebih, sekarang bicara danantara dengan konseptor....ah sudahlah;02_WTfYvQiE;True;0.0
@anompermana1161;2025-02-20T11:42:39Z;0;Logo close the door nya mana bang ?;02_WTfYvQiE;True;2.0
@nabhieljf7048;2025-02-20T11:41:40Z;0;halussss bang halusss;02_WTfYvQiE;True;2.0
@arieflubiossa6858;2025-02-20T11:41:27Z;0;Melihat track record orang2 yang dipercaya mengelola Danantara, masa depan Danantara gimana bang;02_WTfYvQiE;True;0.0
@yudhaadhitya7525;2025-02-20T11:40:54Z;0;mau ga skeptis tp indonesia 😢;02_WTfYvQiE;True;0.0
@afrijaldz;2025-02-20T11:40:37Z;0;"1:50

Obvious to you, amazing to others - Derek Sivers";02_WTfYvQiE;True;2.0
@okfine-lombok;2025-02-20T11:38:00Z;0;Rakyat dan pemerintah suka berjudi, kalau memang akan direalisasikan maka carilah orang orang yang punya nasionalisme dan benar benar ahli dalam bidangnya,jika memang perlu naturalisasi bukan di ajang sepakbola bola, karna ini mempertaruhkan harga diri dan bangsa;02_WTfYvQiE;True;0.0
@karinawidiyatmoko1013;2025-02-20T11:37:55Z;0;Hadir;02_WTfYvQiE;True;2.0
@wakandaforever-y9d;2025-02-20T11:34:01Z;0;ingat pertiwi itu pernah nikah ama papa jiwa, asa, tasp dll hrsnya pengalaman para papa2 ini ga pernah benar, krna ga kompeten, byk mslh dan byk kepentingan pribadi;02_WTfYvQiE;True;0.0
@randypradhana1000;2025-02-20T11:29:01Z;0;Danantara tidak bisa diperiksa KPK dan BPK= Total Freedom, modal nyewa para influenza, joget gemoy, dan makan siang gratis.;02_WTfYvQiE;True;0.0
@fahrina3049;2025-02-20T11:26:56Z;0;Sehat2 ye, bang;02_WTfYvQiE;True;2.0
@HerrySusanto-cf4xv;2025-02-20T11:26:28Z;0;Anjiirr keren banget penjelasannya. Dari kemarin baca kesana kemari nggak ada yang sejelas ini.;02_WTfYvQiE;True;0.0
@nabhaanch.3082;2025-02-20T11:21:32Z;0;"Di luar sana ketika *Ada Project besar* = ""Ini sarana untuk mengubah dan saatnya membuat manfaat besar untuk masyarakat""

Di sini *ada Project besar* = asik ada uang Basah nich. Hak gw nih 

Padahal ga punya hak. *Semutnya* aja, yang bukan pejabat.. Malakin semua project atas nama ""keamanan"" & ""kebersihan"" yang omon omon dan tidak dilakukan, bagaimana dengan gajahnya ?";02_WTfYvQiE;True;0.0
@SumadiAgus-jm4pu;2025-02-20T11:20:25Z;0;Bos saya tidak percaya sama pak dana itu pasti bohong.dan bu tiwi bisa hancur.;02_WTfYvQiE;True;0.0
@PTOGFOOTBALL;2025-02-20T11:17:17Z;0;yaa;02_WTfYvQiE;True;2.0
@panjijoearmstrong;2025-02-20T11:16:43Z;0;Kasian ya ibu pertiwi;02_WTfYvQiE;True;0.0
@choirunnisa9743;2025-02-20T11:13:37Z;0;Padahal dimanapun investasinya, teori nya jangan  ditaruh di satu tempat. pemerintah g pernah baca atau lupa ?;02_WTfYvQiE;True;0.0
@Dailyworker20;2025-02-20T11:13:15Z;0;11/100 real nyata,apakah tahun 2030 terjadi,, ngeri;02_WTfYvQiE;True;0.0
@martinpanggabean9885;2025-02-20T11:12:30Z;0;Kembali ke basic aja dulu, benerin penegakan hukum, berantas korupsi dan benerin sistem pendidikan. Kalau itu sudah ber-progress significant, mau apapun programnya hasilnya pasti bagus.;02_WTfYvQiE;True;0.0
@sayektiharits7386;2025-02-20T11:12:04Z;0;tapi si Dana punya histori menipu dan sebelumnya pernah melorotin pertiwi sebelumya. entah kenapa pertiwi rada amnesia.;02_WTfYvQiE;True;0.0
@naufalazizferbi4296;2025-02-20T11:10:31Z;0;Sovereign Wealth Fund?;02_WTfYvQiE;True;2.0
@mamasbro9946;2025-02-20T11:09:56Z;0;Ruu perampasan aset dan pemiskinan koruptor udah 18 tahun gk diapa apain sama tu DPR, ini malah bikin lembaga buat bancaan koruptor wah y repot. Mau percaya tp sulit, krn pengalaman;02_WTfYvQiE;True;0.0
@indonesiakuhebat3561;2025-02-20T11:09:28Z;0;Semoga malaka project semakin menyadarkan masyarakat Nusantara ini ❤🎉;02_WTfYvQiE;True;2.0
@tanz_skeleton;2025-02-20T11:07:40Z;0;Wow segmen yang keren dan bermanfaat, makasih malaka project.;02_WTfYvQiE;True;2.0
@memitoska9135;2025-02-20T11:06:44Z;0;14:23 14rb triliun beli bitcoin semua gimana😂;02_WTfYvQiE;True;0.0
@pisman100;2025-02-20T11:01:30Z;0;Garapan baru para koruptor;02_WTfYvQiE;True;0.0
@FahmiN123;2025-02-20T11:00:27Z;1;Masalahnya pak dana ini kalo rugi bisa dibilang pak dana cuma rugi bisnis aja bang 😂;02_WTfYvQiE;True;0.0
@diasforesta;2025-02-20T10:58:26Z;0;Jangan sampai dana jadi kayak eka di home sweet loan 😂;02_WTfYvQiE;True;0.0
@melianaembar1284;2025-02-20T10:56:10Z;0;Jenius banget ini bpk👍👍;02_WTfYvQiE;True;2.0
@rullypriatna6287;2025-02-20T10:53:06Z;1;Selama koplruptor hukumannya mash menye2 jangan harap yahhh, syatem danantara ini bakal berhasil;02_WTfYvQiE;True;0.0
@MuhammadArif-zc8sj;2025-02-20T10:53:02Z;13;Proyek membuat gudang penyimpanan keju di Pulau tikus;02_WTfYvQiE;True;0.0
@Callaist27;2025-02-20T10:52:52Z;1;"Otak saya berhenti di udh punya duit 15jt kok ga puas malah pgn gabung kelompok sosialita yg manasdh jelas hidup jd penuh gimmick dan mengejar lifestyle yg akan terus menerus membutuhkan uang?

I dont see any of profit in it";02_WTfYvQiE;True;0.0
@empirefarm8142;2025-02-20T10:50:43Z;0;Malah pusing gw dijelasinnya begini 😅;02_WTfYvQiE;True;2.0
@PenjahitIndonesia;2025-02-20T10:50:22Z;0;Saya berterimaksih kepada seluruh penonton chanel ini. Dan terutama untuk bang feri. Semua ini akan jadi sejarah ..;02_WTfYvQiE;True;2.0
@058_anzetdiantopebriwan7;2025-02-20T10:50:05Z;0;MASTERPIECEEEEEEEE!!!!!!!! sehat selalu bang;02_WTfYvQiE;True;2.0
@SamSira-n2j;2025-02-20T10:49:33Z;0;saya sangat setuju dengan project danantara, tapi harus di awasi secara transparant oleh NETIZEN ;02_WTfYvQiE;True;1.0
@MI-ll3ec;2025-02-20T10:48:56Z;0;Gasabar liat 1 negara dikorupsi. Oh Indonesia;02_WTfYvQiE;True;0.0
@WOTM8;2025-02-20T10:46:56Z;0;Gpp.. sekalipun ancur danantara, Indonesia masih punya rakyat buat diperes.. pajekkin aja rakyatnya 1000% gaji mereka per bulan.. emang Indonesia bagusan jadi negara kembang api;02_WTfYvQiE;True;0.0
@iddoeldillon8916;2025-02-20T10:45:43Z;0;bukan main sampai di buatin cerita, langusng paham sih harusnya;02_WTfYvQiE;True;2.0
@veryachmadi4031;2025-02-20T10:42:42Z;0;Masih ada pertanyaan mengenai anak anak pertiwi yang masih kurang dan masih mempengaruhi perekonomian internal keluarga pertiwi, polemik prioritas untuk mengambil keputusan.;02_WTfYvQiE;True;0.0
@montino_mygame;2025-02-20T10:41:15Z;0;Percaya gw... Ini cuman akan di jadiin exit liquidity...;02_WTfYvQiE;True;0.0
@farisrayan9705;2025-02-20T10:39:57Z;0;Hrus transparan itu aja, ini audit aja gk boleh;02_WTfYvQiE;True;0.0
@ujuanmanurung2286;2025-02-20T10:38:47Z;0;"Resikonya sangat tinggi dan sdh terbukti bhw negera negara yg menerapkan sistem ini gagal dikarenakan nilai indeks kejujuran yg terindikasi di Indek Persepsi Korupsi 37 yaitu nilai ini terglong rawan (korupsi sdh merasuki birokrasi dan bisnis investasi). Sementara nilai ambang batas aman dimiliki oleh Singapore yaitu 70 krn transparansi dan bisnis pure kendalinya adalah pertimbangan ekonomi (bukan kepentingan pengusa, politik dll). 

Berikut resiko yg akan di tanggung jika hal ini diterapkan :

Analisis dan Evaluasi Kerentanan Penyelewengan pada Sistem Investasi Terpusat di Negara dengan IPK 37 (Indonesia)

Sistem investasi terpusat, seperti yang diterapkan oleh Temasek di Singapura, membutuhkan tingkat kejujuran dan transparansi tinggi agar bisa sukses. Namun, dengan Indeks Persepsi Korupsi (IPK) Indonesia di angka 37, ada kerentanan besar terhadap penyelewengan.

1. Ciri-Ciri Kerentanan dalam Sistem Investasi Terpusat pada Negara dengan IPK Rendah

Beberapa ciri utama yang menunjukkan sistem ini rentan terhadap penyalahgunaan adalah:
	•	Kurangnya Transparansi
Dana yang dikelola tidak memiliki laporan yang mudah diakses publik, atau hanya segelintir orang yang mengetahui penggunaannya.
	•	Intervensi Politik yang Kuat
Pengelolaan investasi lebih dikendalikan oleh kepentingan politik daripada pertimbangan ekonomi dan bisnis.
	•	Minimnya Mekanisme Pengawasan Independen
Tidak ada atau lemahnya lembaga pengawas independen yang dapat memastikan dana digunakan sesuai tujuan.
	•	Potensi Nepotisme dan Kolusi
Jabatan dalam pengelolaan dana lebih banyak diberikan kepada orang-orang dekat dengan pemerintah, bukan profesional yang kompeten.
	•	Investasi yang Tidak Jelas atau Tidak Menguntungkan
Dana dialokasikan ke proyek-proyek yang memiliki risiko tinggi, tidak transparan, atau menguntungkan kelompok tertentu saja.

2. Indikasi Awal Sistem Akan Gagal

Beberapa tanda bahwa sistem investasi terpusat ini mulai gagal antara lain:
	1.	Audit Menemukan Penyimpangan Besar
Jika laporan audit mengindikasikan banyaknya kejanggalan, ketidaksesuaian anggaran, atau ketidaktepatan sasaran investasi.
	2.	Penarikan Investasi oleh Investor Asing
Jika kepercayaan menurun, investor asing akan mulai menarik dananya karena takut kehilangan uang mereka.
	3.	Sering Terjadi Intervensi Pemerintah dalam Keputusan Investasi
Jika keputusan investasi lebih didasarkan pada kepentingan politik dibandingkan logika ekonomi.
	4.	Dana Banyak Digunakan untuk Subsidi Politik
Jika dana lebih sering digunakan untuk kepentingan populis jangka pendek daripada pertumbuhan ekonomi jangka panjang.
	5.	Banyaknya Skandal Korupsi yang Melibatkan Pejabat Tinggi
Jika ada banyak pejabat tinggi atau eksekutif dana investasi yang tersangkut kasus korupsi.

Contoh Negara yang Gagal dalam Menerapkan Sistem Investasi Terpusat dengan IPK Rendah
	1.	Malaysia – Skandal 1MDB
	•	Malaysia mencoba menjalankan model investasi terpusat melalui 1Malaysia Development Berhad (1MDB).
	•	Dengan IPK sekitar 47-50 saat itu, sistem ini akhirnya runtuh karena dana triliunan rupiah diselewengkan oleh pejabat tinggi, termasuk mantan Perdana Menteri Najib Razak.
	•	Uang dari 1MDB digunakan untuk kepentingan pribadi, termasuk membeli properti mewah dan membiayai kampanye politik.
	•	Akhirnya, 1MDB runtuh dan Malaysia mengalami krisis keuangan akibat utang besar yang ditanggung negara.
	2.	Venezuela – Dana Investasi dari Minyak yang Runtuh
	•	Venezuela pernah memiliki Fonden, dana investasi berbasis minyak untuk pembangunan negara.
	•	Namun, dengan IPK sekitar 15-20, sistem ini gagal karena dana lebih banyak digunakan untuk mendanai proyek populis pemerintah dan korupsi.
	•	Akibatnya, ketika harga minyak jatuh, negara tidak punya cadangan investasi yang cukup, menyebabkan krisis ekonomi yang parah.
	3.	Nigeria – Sovereign Wealth Fund yang Tergerus Korupsi
	•	Nigeria memiliki Sovereign Wealth Fund (SWF) dari hasil ekspor minyak, mirip dengan Norwegia.
	•	Namun, karena IPK Nigeria rendah (sekitar 24-30), dana ini sering digunakan untuk kepentingan politik dan proyek tidak jelas.
	•	Akibatnya, negara tidak merasakan manfaat jangka panjang dari investasi ini, dan perekonomiannya tetap rapuh.

Kesimpulan

Dengan IPK 37, Indonesia menghadapi risiko besar jika menerapkan sistem investasi terpusat tanpa reformasi transparansi dan tata kelola yang ketat. Ciri-ciri kegagalan seperti korupsi, intervensi politik, dan rendahnya pengawasan sudah terlihat dalam banyak lembaga keuangan negara. Indikasi awal seperti audit yang mencurigakan atau investasi yang tidak jelas harus diwaspadai agar tidak berujung pada skandal seperti 1MDB di Malaysia atau dana minyak Venezuela.

Jika ingin sukses, sistem ini harus memiliki pengawasan ketat, transparansi tinggi, dan pemisahan dari kepentingan politik. Tanpa itu, sistem investasi terpusat di Indonesia lebih mungkin gagal daripada berhasil.

Hanya org gila yg mau menyerahkan nasibnya ke orang gila … gelaaap …";02_WTfYvQiE;True;0.0
@Mentari62;2025-02-20T10:38:46Z;0;Pemerintah ko brani braninya membuat hal seperti ini di saat korupsi merajalela dimana mana bahkan mereka ga bisa atasi????!!!;02_WTfYvQiE;True;0.0
@urcomfortcharacter3679;2025-02-20T10:36:33Z;0;Buat konten analogi kyk gini lagi bangg, at least supaya kita yg muda nggak ketinggal 🥲🙌🏼;02_WTfYvQiE;True;2.0
@muhammadnashrul2220;2025-02-20T10:34:43Z;0;"Tim Malaka Project, barangkali boleh bahas konsep bernegara secara ""republik"" yang benar menurut Marcus Tullius Cicero. Saya rasa masih relevan untuk dibahas pada era sekarang walaupun konsep itu sudah ada dari masa romawi 😁";02_WTfYvQiE;True;2.0
